LAND;EIU;REGION;NETZ;STR_NR;STR_KURZNAME;STR_KM_ANF;STR_KM_END;VON_KM;BIS_KM;VON_KM_I;BIS_KM_I;RI;LAENGE;DB_BETRIEB;ISK_NETZ;BAHNNUTZUNG;BETREIBERART;SONDERFALL;SONST_VERTR;AUSLAND
BB;DB Netz (ohne RNI);O;Berlin;6123;Abzw Lienewitz Lia - Seddin;0,0 + 13;1,9 + 68;0,7 + 0;1,9 + 68;100070000;100190068;1;1268;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
BB;DB Netz (ohne RNI);O;Berlin;6123;Abzw Lienewitz Lia - Seddin;0,0 + 13;1,9 + 68;0,0 + 13;0,7 + 0;100000013;100070000;2;687;x;01 ISK-Netz und ISK-Streckennetz;Gz-Bahn;selbstbetrieben;nv;nv;nv
BB;DB Netz (ohne RNI);O;Berlin;6123;Abzw Lienewitz Lia - Seddin;0,0 + 13;1,9 + 68;0,7 + 0;1,9 + 68;100070000;100190068;2;1268;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
BB;DB Netz (ohne RNI);O;Berlin;6124;Seddin, W 223 - Seddin, W 385;31,1 + 81;33,7 + 73;31,1 + 81;33,7 + 73;103110081;103370073;1;2592;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
BB;DB Netz (ohne RNI);O;Berlin;6124;Seddin, W 223 - Seddin, W 385;31,1 + 81;33,7 + 73;31,1 + 81;33,7 + 73;103110081;103370073;2;2592;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
BE;DB Netz (ohne RNI);O;Berlin;6125;Bln-Schöneberg - Bln-Steglitz;3,7 + 3;6,7 + 3;3,7 + 3;4,6 + 85;100370003;100460085;1;982;nv;03 nicht ISK-relevantes Netz;Gz-Bahn;selbstbetrieben;nv;nv;nv
BE;DB Netz (ohne RNI);O;Berlin;6125;Bln-Schöneberg - Bln-Steglitz;3,7 + 3;6,7 + 3;4,6 + 85;5,7 + 32;100460085;100570032;1;1047;nv;03 nicht ISK-relevantes Netz;nv;nv;nv;nv;nv
BE;DB Netz (ohne RNI);O;Berlin;6125;Bln-Schöneberg - Bln-Steglitz;3,7 + 3;6,7 + 3;5,7 + 32;6,7 + 3;100570032;100670003;1;971;nv;03 nicht ISK-relevantes Netz;Gz-Bahn;selbstbetrieben;nv;nv;nv
BE;DB Netz (ohne RNI);O;Berlin;6125;Bln-Schöneberg - Bln-Steglitz;3,7 + 3;6,7 + 3;3,7 + 3;4,6 + 85;100370003;100460085;2;982;nv;03 nicht ISK-relevantes Netz;Gz-Bahn;selbstbetrieben;nv;nv;nv
BE;DB Netz (ohne RNI);O;Berlin;6125;Bln-Schöneberg - Bln-Steglitz;3,7 + 3;6,7 + 3;4,6 + 85;5,7 + 32;100460085;100570032;2;1047;nv;03 nicht ISK-relevantes Netz;nv;nv;nv;nv;nv
BE;DB Netz (ohne RNI);O;Berlin;6125;Bln-Schöneberg - Bln-Steglitz;3,7 + 3;6,7 + 3;5,7 + 32;6,7 + 3;100570032;100670003;2;971;nv;03 nicht ISK-relevantes Netz;Gz-Bahn;selbstbetrieben;nv;nv;nv
BB;DB Netz (ohne RNI);O;Berlin;6126;Saarmund - Bln Eichgestell;8,4 + 86;44,2 + 11;8,4 + 86;36,7 + 54;100840086;103670054;1;28263;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
BE;DB Netz (ohne RNI);O;Berlin;6126;Saarmund - Bln Eichgestell;8,4 + 86;44,2 + 11;36,7 + 54;44,2 + 11;103670054;104420011;1;7457;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
BB;DB Netz (ohne RNI);O;Berlin;6126;Saarmund - Bln Eichgestell;8,4 + 86;44,2 + 11;8,4 + 86;36,7 + 54;100840086;103670054;2;28263;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
BE;DB Netz (ohne RNI);O;Berlin;6126;Saarmund - Bln Eichgestell;8,4 + 86;44,2 + 11;36,7 + 54;44,2 + 11;103670054;104420011;2;7457;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
BB;DB Netz (ohne RNI);O;Berlin;6127;Genshagener Heide - Großbeeren;16,0 + 92;20,7 + 64;16,0 + 92;20,7 + 64;101600092;102070064;1;4672;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
BB;DB Netz (ohne RNI);O;Berlin;6127;Genshagener Heide - Großbeeren;16,0 + 92;20,7 + 64;16,0 + 92;20,7 + 64;101600092;102070064;2;4672;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
BB;DB Netz (ohne RNI);O;Berlin;6128;Birkengrund - Ludwigsfelde;20,8 + 38;24,3 + 85;20,8 + 38;24,3 + 85;102080038;102430085;1;3547;nv;03 nicht ISK-relevantes Netz;nv;nv;nv;nv;nv
BB;DB Netz (ohne RNI);O;Berlin;6128;Birkengrund - Ludwigsfelde;20,8 + 38;24,3 + 85;20,8 + 38;24,3 + 85;102080038;102430085;2;3547;nv;03 nicht ISK-relevantes Netz;nv;nv;nv;nv;nv
BB;DB Netz (ohne RNI);O;Berlin;6129;Genshagen Heide - Ludwigsfelde;-0,0 + -73;8,1 + 84;-0,0 + -73;8,1 + 84;99999927;100810084;1;8257;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
BB;DB Netz (ohne RNI);O;Berlin;6129;Genshagen Heide - Ludwigsfelde;-0,0 + -73;8,1 + 84;-0,0 + -73;8,1 + 84;99999927;100810084;2;8257;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
BB;DB Netz (ohne RNI);O;Berlin;6130;Genshagener Heide - Nord;0,0 + 36;1,3 + 82;0,0 + 36;1,3 + 82;100000036;100130082;1;1346;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
BB;DB Netz (ohne RNI);O;Berlin;6130;Genshagener Heide - Nord;0,0 + 36;1,3 + 82;0,0 + 36;1,3 + 82;100000036;100130082;2;1346;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
BB;DB Netz (ohne RNI);O;Berlin;6131;Birkengr. Süd - Genshag.H. Ost;0,0 + 30;1,8 + 72;0,0 + 30;1,8 + 72;100000030;100180072;1;1842;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
BB;DB Netz (ohne RNI);O;Berlin;6131;Birkengr. Süd - Genshag.H. Ost;0,0 + 30;1,8 + 72;0,0 + 30;1,8 + 72;100000030;100180072;2;1842;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
BE;DB Netz (ohne RNI);O;Berlin;6132;Berlin Südkreuz - Halle Hbf;4,3 + 41;161,6 + 47;4,3 + 41;12,3 + 35;100430041;101230035;1;7994;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
BB;DB Netz (ohne RNI);O;Berlin;6132;Berlin Südkreuz - Halle Hbf;4,3 + 41;161,6 + 47;12,3 + 35;67,6 + 0;101230035;106760000;1;55290;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
BB;DB Netz (ohne RNI);SO;Leipzig;6132;Berlin Südkreuz - Halle Hbf;4,3 + 41;161,6 + 47;67,6 + 0;78,2 + 25;106760000;107820025;1;10629;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
ST;DB Netz (ohne RNI);SO;Leipzig;6132;Berlin Südkreuz - Halle Hbf;4,3 + 41;161,6 + 47;78,2 + 25;136,2 + 95;107820025;113620095;1;58492;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
ST;DB Netz (ohne RNI);SO;Halle;6132;Berlin Südkreuz - Halle Hbf;4,3 + 41;161,6 + 47;136,2 + 95;139,9 + 57;113620095;113990057;1;3662;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
SN;DB Netz (ohne RNI);SO;Halle;6132;Berlin Südkreuz - Halle Hbf;4,3 + 41;161,6 + 47;139,9 + 57;141,1 + 32;113990057;114110032;1;1175;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
ST;DB Netz (ohne RNI);SO;Halle;6132;Berlin Südkreuz - Halle Hbf;4,3 + 41;161,6 + 47;141,1 + 32;161,6 + 47;114110032;116160047;1;20511;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
BE;DB Netz (ohne RNI);O;Berlin;6132;Berlin Südkreuz - Halle Hbf;4,3 + 41;161,6 + 47;4,3 + 41;12,3 + 35;100430041;101230035;2;7994;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
BB;DB Netz (ohne RNI);O;Berlin;6132;Berlin Südkreuz - Halle Hbf;4,3 + 41;161,6 + 47;12,3 + 35;67,6 + 0;101230035;106760000;2;55290;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
BB;DB Netz (ohne RNI);SO;Leipzig;6132;Berlin Südkreuz - Halle Hbf;4,3 + 41;161,6 + 47;67,6 + 0;78,2 + 25;106760000;107820025;2;10629;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
ST;DB Netz (ohne RNI);SO;Leipzig;6132;Berlin Südkreuz - Halle Hbf;4,3 + 41;161,6 + 47;78,2 + 25;136,2 + 95;107820025;113620095;2;58492;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
ST;DB Netz (ohne RNI);SO;Halle;6132;Berlin Südkreuz - Halle Hbf;4,3 + 41;161,6 + 47;136,2 + 95;139,9 + 57;113620095;113990057;2;3662;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
SN;DB Netz (ohne RNI);SO;Halle;6132;Berlin Südkreuz - Halle Hbf;4,3 + 41;161,6 + 47;139,9 + 57;141,1 + 32;113990057;114110032;2;1175;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
ST;DB Netz (ohne RNI);SO;Halle;6132;Berlin Südkreuz - Halle Hbf;4,3 + 41;161,6 + 47;141,1 + 32;161,6 + 47;114110032;116160047;2;20511;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
BB;DB Netz (ohne RNI);O;Berlin;6133;Jüterbog - Abzw Zeithain Bogdr;63,4 + 30;142,0 + 7;63,4 + 30;78,3 + 43;106340030;107830043;1;14919;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
ST;DB Netz (ohne RNI);SO;Leipzig;6133;Jüterbog - Abzw Zeithain Bogdr;63,4 + 30;142,0 + 7;78,3 + 43;96,2 + 70;107830043;109620070;1;17933;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
BB;DB Netz (ohne RNI);SO;Leipzig;6133;Jüterbog - Abzw Zeithain Bogdr;63,4 + 30;142,0 + 7;96,2 + 70;131,2 + 0;109620070;113120000;1;34939;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
BB;DB Netz (ohne RNI);SO;Dresden;6133;Jüterbog - Abzw Zeithain Bogdr;63,4 + 30;142,0 + 7;131,2 + 0;131,2 + 56;113120000;113120056;1;56;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
SN;DB Netz (ohne RNI);SO;Dresden;6133;Jüterbog - Abzw Zeithain Bogdr;63,4 + 30;142,0 + 7;131,2 + 56;142,0 + 7;113120056;114200007;1;10756;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
BB;DB Netz (ohne RNI);O;Berlin;6133;Jüterbog - Abzw Zeithain Bogdr;63,4 + 30;142,0 + 7;63,4 + 30;78,3 + 43;106340030;107830043;2;14919;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
ST;DB Netz (ohne RNI);SO;Leipzig;6133;Jüterbog - Abzw Zeithain Bogdr;63,4 + 30;142,0 + 7;78,3 + 43;96,2 + 70;107830043;109620070;2;17933;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
BB;DB Netz (ohne RNI);SO;Leipzig;6133;Jüterbog - Abzw Zeithain Bogdr;63,4 + 30;142,0 + 7;96,2 + 70;131,2 + 0;109620070;113120000;2;34939;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
BB;DB Netz (ohne RNI);SO;Dresden;6133;Jüterbog - Abzw Zeithain Bogdr;63,4 + 30;142,0 + 7;131,2 + 0;131,2 + 56;113120000;113120056;2;56;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
SN;DB Netz (ohne RNI);SO;Dresden;6133;Jüterbog - Abzw Zeithain Bogdr;63,4 + 30;142,0 + 7;131,2 + 56;142,0 + 7;113120056;114200007;2;10756;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
BE;DB Netz (ohne RNI);O;Berlin;6134;Bln Hbf - Bln Südkreuz;1,0 + 90;9,0 + 64;1,0 + 90;9,0 + 64;100100090;100900064;1;7974;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
BE;DB Netz (ohne RNI);O;Berlin;6134;Bln Hbf - Bln Südkreuz;1,0 + 90;9,0 + 64;1,0 + 90;9,0 + 64;100100090;100900064;2;7974;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
BE;DB Netz (ohne RNI);O;Berlin;6135;Bln Südkreuz - Elsterwerda;3,5 + 16;124,5 + 63;3,5 + 16;6,0 + 62;100350016;100600062;1;2546;nv;03 nicht ISK-relevantes Netz;nv;nv;nv;nv;nv
BE;DB Netz (ohne RNI);O;Berlin;6135;Bln Südkreuz - Elsterwerda;3,5 + 16;124,5 + 63;6,0 + 62;6,8 + 69;100600062;100680069;1;807;nv;03 nicht ISK-relevantes Netz;nv;nv;nv;nv;nv
BE;DB Netz (ohne RNI);O;Berlin;6135;Bln Südkreuz - Elsterwerda;3,5 + 16;124,5 + 63;6,8 + 69;14,8 + 97;100680069;101480097;1;8028;x;01 ISK-Netz und ISK-Streckennetz;S-Bahn;selbstbetrieben;nv;nv;nv
BB;DB Netz (ohne RNI);O;Berlin;6135;Bln Südkreuz - Elsterwerda;3,5 + 16;124,5 + 63;14,8 + 97;16,8 + 35;101480097;101680035;1;1938;x;01 ISK-Netz und ISK-Streckennetz;S-Bahn;selbstbetrieben;nv;nv;nv
BB;DB Netz (ohne RNI);O;Berlin;6135;Bln Südkreuz - Elsterwerda;3,5 + 16;124,5 + 63;16,8 + 35;19,0 + 0;101680035;101900000;1;2169;x;01 ISK-Netz und ISK-Streckennetz;Gz-Bahn;selbstbetrieben;nv;nv;nv
BB;DB Netz (ohne RNI);O;Berlin;6135;Bln Südkreuz - Elsterwerda;3,5 + 16;124,5 + 63;19,0 + 0;64,0 + 53;101900000;106400053;1;45057;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
BB;DB Netz (ohne RNI);O;Cottbus;6135;Bln Südkreuz - Elsterwerda;3,5 + 16;124,5 + 63;64,0 + 53;110,0 + 0;106400053;111000000;1;45954;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
BB;DB Netz (ohne RNI);SO;Dresden;6135;Bln Südkreuz - Elsterwerda;3,5 + 16;124,5 + 63;110,0 + 0;124,5 + 63;111000000;112450063;1;14537;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
BE;DB Netz (ohne RNI);O;Berlin;6135;Bln Südkreuz - Elsterwerda;3,5 + 16;124,5 + 63;3,5 + 16;6,0 + 62;100350016;100600062;2;2546;nv;03 nicht ISK-relevantes Netz;nv;nv;nv;nv;nv
BE;DB Netz (ohne RNI);O;Berlin;6135;Bln Südkreuz - Elsterwerda;3,5 + 16;124,5 + 63;6,0 + 62;6,8 + 69;100600062;100680069;2;807;nv;03 nicht ISK-relevantes Netz;nv;nv;nv;nv;nv
BE;DB Netz (ohne RNI);O;Berlin;6135;Bln Südkreuz - Elsterwerda;3,5 + 16;124,5 + 63;6,8 + 69;14,8 + 97;100680069;101480097;2;8028;x;01 ISK-Netz und ISK-Streckennetz;S-Bahn;selbstbetrieben;nv;nv;nv
BB;DB Netz (ohne RNI);O;Berlin;6135;Bln Südkreuz - Elsterwerda;3,5 + 16;124,5 + 63;14,8 + 97;16,8 + 35;101480097;101680035;2;1938;x;01 ISK-Netz und ISK-Streckennetz;S-Bahn;selbstbetrieben;nv;nv;nv
BB;DB Netz (ohne RNI);O;Berlin;6135;Bln Südkreuz - Elsterwerda;3,5 + 16;124,5 + 63;16,8 + 35;19,0 + 0;101680035;101900000;2;2169;x;01 ISK-Netz und ISK-Streckennetz;Gz-Bahn;selbstbetrieben;nv;nv;nv
BB;DB Netz (ohne RNI);O;Berlin;6135;Bln Südkreuz - Elsterwerda;3,5 + 16;124,5 + 63;19,0 + 0;64,0 + 53;101900000;106400053;2;45057;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
BB;DB Netz (ohne RNI);O;Cottbus;6135;Bln Südkreuz - Elsterwerda;3,5 + 16;124,5 + 63;64,0 + 53;110,0 + 0;106400053;111000000;2;45954;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
BB;DB Netz (ohne RNI);SO;Dresden;6135;Bln Südkreuz - Elsterwerda;3,5 + 16;124,5 + 63;110,0 + 0;124,5 + 63;111000000;112450063;2;14537;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
BB;DB Netz (ohne RNI);O;Berlin;6136;Abzw Glasower Damm Süd - West;0,0 + 36;1,3 + 25;0,0 + 36;1,3 + 25;100000036;100130025;1;1289;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
BB;DB Netz (ohne RNI);O;Berlin;6136;Abzw Glasower Damm Süd - West;0,0 + 36;1,3 + 25;0,0 + 36;1,3 + 25;100000036;100130025;2;1289;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
BB;DB Netz (ohne RNI);O;Berlin;6137;Glaso. Damm O - Bln-Schönefeld;27,7 + 34;36,1 + 11;27,7 + 34;36,1 + 11;102770034;103610011;1;8377;nv;03 nicht ISK-relevantes Netz;nv;nv;nv;nv;nv
BB;DB Netz (ohne RNI);O;Berlin;6137;Glaso. Damm O - Bln-Schönefeld;27,7 + 34;36,1 + 11;27,7 + 34;36,1 + 11;102770034;103610011;2;8377;nv;03 nicht ISK-relevantes Netz;nv;nv;nv;nv;nv
BB;DB Netz (ohne RNI);O;Berlin;6138;Abzw Glasower Damm Ost - Süd;17,2 + 27;19,2 + 25;17,2 + 27;19,2 + 25;101720027;101920025;1;1998;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
BB;DB Netz (ohne RNI);O;Berlin;6138;Abzw Glasower Damm Ost - Süd;17,2 + 27;19,2 + 25;17,2 + 27;19,2 + 25;101720027;101920025;2;1998;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
BE;DB Netz (ohne RNI);O;Berlin;6139;Bln Ostkreuz - Bln-Lichtenberg;-0,0 + -26;2,2 + 28;-0,0 + -26;2,2 + 28;99999974;100220028;1;2254;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
BE;DB Netz (ohne RNI);O;Berlin;6139;Bln Ostkreuz - Bln-Lichtenberg;-0,0 + -26;2,2 + 28;-0,0 + -26;2,2 + 28;99999974;100220028;2;2254;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
BE;DB Netz (ohne RNI);O;Berlin;6140;Bln-Lichtenberg - Rummelsburg;-0,0 + -38;4,1 + 58;-0,0 + -38;4,1 + 58;99999962;100410058;1;4196;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
BE;DB Netz (ohne RNI);O;Berlin;6140;Bln-Lichtenberg - Rummelsburg;-0,0 + -38;4,1 + 58;-0,0 + -38;4,1 + 58;99999962;100410058;2;4196;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
BE;DB Netz (ohne RNI);O;Berlin;6141;Bln Bornh. Str - Schönh. Allee;2,5 + 64;3,8 + 14;2,5 + 64;3,8 + 14;100250064;100380014;1;1250;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
BE;DB Netz (ohne RNI);O;Berlin;6141;Bln Bornh. Str - Schönh. Allee;2,5 + 64;3,8 + 14;2,5 + 64;3,8 + 14;100250064;100380014;2;1250;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
BE;DB Netz (ohne RNI);O;Berlin;6142;Berlin Görlitzer Bf - Görlitz;0,0 + 0;208,6 + 2;0,0 + 0;0,8 + 0;100000000;100080000;1;800;nv;03 nicht ISK-relevantes Netz;nv;nv;nv;nv;nv
BE;DB Netz (ohne RNI);O;Berlin;6142;Berlin Görlitzer Bf - Görlitz;0,0 + 0;208,6 + 2;0,8 + 0;1,9 + 0;100080000;100190000;1;1100;nv;03 nicht ISK-relevantes Netz;nv;nv;nv;nv;nv
BE;DB Netz (ohne RNI);O;Berlin;6142;Berlin Görlitzer Bf - Görlitz;0,0 + 0;208,6 + 2;1,9 + 0;2,7 + 82;100190000;100270082;1;882;nv;03 nicht ISK-relevantes Netz;nv;nv;nv;nv;nv
BE;DB Netz (ohne RNI);O;Berlin;6142;Berlin Görlitzer Bf - Görlitz;0,0 + 0;208,6 + 2;2,7 + 82;18,5 + 7;100270082;101850007;1;15862;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
BB;DB Netz (ohne RNI);O;Berlin;6142;Berlin Görlitzer Bf - Görlitz;0,0 + 0;208,6 + 2;18,5 + 7;67,0 + 0;101850007;106700000;1;48478;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
BB;DB Netz (ohne RNI);O;Cottbus;6142;Berlin Görlitzer Bf - Görlitz;0,0 + 0;208,6 + 2;67,0 + 0;142,8 + 29;106700000;114280029;1;75867;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
SN;DB Netz (ohne RNI);O;Cottbus;6142;Berlin Görlitzer Bf - Görlitz;0,0 + 0;208,6 + 2;142,8 + 29;143,5 + 62;114280029;114350062;1;733;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
SN;DB Netz (ohne RNI);SO;Dresden;6142;Berlin Görlitzer Bf - Görlitz;0,0 + 0;208,6 + 2;143,5 + 62;208,6 + 2;114350062;120860002;1;65087;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
BE;DB Netz (ohne RNI);O;Berlin;6142;Berlin Görlitzer Bf - Görlitz;0,0 + 0;208,6 + 2;0,0 + 0;0,8 + 0;100000000;100080000;2;800;nv;03 nicht ISK-relevantes Netz;nv;nv;nv;nv;nv
BE;DB Netz (ohne RNI);O;Berlin;6142;Berlin Görlitzer Bf - Görlitz;0,0 + 0;208,6 + 2;0,8 + 0;1,9 + 0;100080000;100190000;2;1100;nv;03 nicht ISK-relevantes Netz;nv;nv;nv;nv;nv
BE;DB Netz (ohne RNI);O;Berlin;6142;Berlin Görlitzer Bf - Görlitz;0,0 + 0;208,6 + 2;1,9 + 0;2,7 + 82;100190000;100270082;2;882;nv;03 nicht ISK-relevantes Netz;nv;nv;nv;nv;nv
BE;DB Netz (ohne RNI);O;Berlin;6142;Berlin Görlitzer Bf - Görlitz;0,0 + 0;208,6 + 2;2,7 + 82;18,5 + 7;100270082;101850007;2;15712;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
BB;DB Netz (ohne RNI);O;Berlin;6142;Berlin Görlitzer Bf - Görlitz;0,0 + 0;208,6 + 2;18,5 + 7;67,0 + 0;101850007;106700000;2;48478;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
BB;DB Netz (ohne RNI);O;Cottbus;6142;Berlin Görlitzer Bf - Görlitz;0,0 + 0;208,6 + 2;67,0 + 0;142,8 + 29;106700000;114280029;2;75867;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
SN;DB Netz (ohne RNI);O;Cottbus;6142;Berlin Görlitzer Bf - Görlitz;0,0 + 0;208,6 + 2;142,8 + 29;143,5 + 62;114280029;114350062;2;733;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
SN;DB Netz (ohne RNI);SO;Dresden;6142;Berlin Görlitzer Bf - Görlitz;0,0 + 0;208,6 + 2;143,5 + 62;208,6 + 2;114350062;120860002;2;65087;x;01 ISK-Netz und ISK-Streckennetz;Pz/Gz-Bahn;selbstbetrieben;nv;nv;nv
BE;DB Netz (ohne RNI);O;Berlin;6143;Bln-Schöneweide - Spindlersfld;-0,3 + -42;4,1 + 56;-0,3 + -42;4,1 + 44;99969958;100410044;1;4486;x;01 ISK-Netz und ISK-Streckennetz;S-Bahn;selbstbetrieben;nv;nv;nv
BE;DB Netz (ohne RNI);O;Berlin;6143;Bln-Schöneweide - Spindlersfld;-0,3 + -42;4,1 + 56;4,1 + 44;4,1 + 56;100410044;100410056;1;12;x;02 ISK-Netz, kein ISK-Streckennetz;S-Bahn;selbstbetrieben;nicht befahrbar (Abschnitt hinter Prellbock);nv;nv
BE;DB Netz (ohne RNI);O;Berlin;6143;Bln-Schöneweide - Spindlersfld;-0,3 + -42;4,1 + 56;-0,3 + -42;4,1 + 44;99969958;100410044;2;4486;x;01 ISK-Netz und ISK-Streckennetz;S-Bahn;selbstbetrieben;nv;nv;nv
